movie_index,budget,popularity,runtime,revenue,collection_revenue_mean,genre_revenue_mean_monthly,genre_revenue_mean_overall,origlang_revenue_mean,prod_revenue_mean,keyword_revenue_mean,cast_revenue_mean,producer_revenue_mean,executive producer_revenue_mean,director_revenue_mean,screenplay_revenue_mean,director of photography_revenue_mean,original music composer_revenue_mean,writer_revenue_mean
2588,30000000,5.025475,125.0,41480851,43302248.336739436,51644042.2158913,97371331.09780782,74890278.83246753,120589003.14285715,60928986.02635724,65017160.474159665,123935950.54,76081832.78333333,41480851.0,96116219.25723067,74883636.0,101192041.8888889,46244868.8251073
2204,0,4.857726,97.0,1896244,43302248.336739436,28878123.136363637,24920788.976091474,74890278.83246753,3832819.9930555555,1659229.125,13801127.0625,84061698.12451862,108844943.57861853,2269571.5,1896244.0,77831515.49917515,87510819.76303792,46244868.8251073
607,0,10.475435000000001,141.0,228984,43302248.336739436,118289580.96435185,95358270.18075229,70270179.5,228984.0,133651368.30925925,32121191.199999996,228984.0,108844943.57861853,27450648.333333332,96116219.25723067,77831515.49917515,87510819.76303792,228984.0
753,0,0.358968,100.0,21350,43302248.336739436,17819816.618975904,33876022.50546663,74890278.83246753,21350.0,36771532.068949774,18400576.276785716,84061698.12451862,21350.0,21350.0,96116219.25723067,77831515.49917515,87510819.76303792,46244868.8251073
1068,6500000,8.254209,114.0,51079064,43302248.336739436,85749573.1283742,61477359.41086842,74890278.83246753,71113351.49333334,50786370.1727301,56477789.12464225,51079064.0,51079064.0,68336679.0,51079064.0,48079060.0,14056661.555555556,46244868.8251073
2830,8000000,6.6037479999999995,111.0,2033165,43302248.336739436,60500062.66284119,115207184.03248368,74890278.83246753,15415794.954166666,133949582.95806493,67890282.50192308,11205401.333333334,108844943.57861853,2033165.0,96116219.25723067,77831515.49917515,87510819.76303792,2033165.0
1253,0,9.518564,122.0,17381942,43302248.336739436,25805525.243682794,52123995.02367486,74890278.83246753,66380434.527472526,46328179.3876005,80319305.38710146,84061698.12451862,108844943.57861853,17381942.0,45134612.0,40905898.428571425,87510819.76303792,46244868.8251073
248,18339750,7.692239999999999,156.0,92180910,43302248.336739436,26691468.58119658,42046170.6441758,16719731.466666667,67685286.8802721,98298748.85508144,90315080.19220431,143234329.66666666,92180910.0,46164112.5,92180910.0,54992737.5,92180910.0,46244868.8251073
2497,0,11.19785,105.0,605562,43302248.336739436,48635455.26192192,61157382.90593133,74890278.83246753,124361567.0131579,64405125.30285668,115060830.0098545,61988673.38888889,87633177.04874836,7326967.0,3890489.8888888885,31577254.5,45093089.047619045,46244868.8251073
2125,33000000,12.237571,98.0,77068246,43302248.336739436,86946732.10389611,62890956.44336569,74890278.83246753,162445414.66,83446918.1904762,90827944.95313881,99332474.85714287,73212363.875,77068246.0,96116219.25723067,77068246.0,87510819.76303792,77068246.0
668,0,4.250364,118.0,340911,43302248.336739436,23631944.583333336,44567710.60113336,74890278.83246753,2951189.444444444,11148235.858267717,61232243.20277778,84061698.12451862,24143285.5,340911.0,47449294.0,77831515.49917515,87510819.76303792,340911.0
1584,9000000,6.484495,114.0,28607524,43302248.336739436,105764246.33921772,90717628.86489263,74890278.83246753,29808770.454545453,55267926.22978646,41987872.7514881,28607524.0,53489362.0,25678943.5,96116219.25723067,40905898.428571425,88218726.75757575,25678943.5
2478,0,3.4442660000000003,117.0,19131000,43302248.336739436,75859198.01631548,49383988.2651131,74890278.83246753,73997301.91525424,60582687.47222222,43050336.51574074,19131000.0,61255109.75,21922654.0,19131000.0,30967010.0,19131000.0,46244868.8251073
1219,7000000,4.896196,101.0,3218666,43302248.336739436,110277736.70923556,74719004.67831519,9136908.925,20184474.814285714,21012524.982045267,17975604.588778406,8579271.666666666,3218666.0,3793081.5,96116219.25723067,2923453.5,60750929.571428575,3218666.0
1605,4520000,3.372304,101.0,7175592,43302248.336739436,39023812.25510752,56936118.33732553,74890278.83246753,10026873.633333333,38029149.26536217,20434400.76793063,7175592.0,3375907.916666667,13313934.2,96116219.25723067,124411407.25,7175592.0,7175592.0
1951,35000000,10.08043,100.0,85416905,43302248.336739436,63646437.298245616,111689703.95945945,74890278.83246753,106709524.17063493,155034562.59235704,125358878.33951227,95009367.08333333,129396164.6111111,85416905.0,85416905.0,231297425.0,95015644.1,46244868.8251073
238,0,0.619347,95.0,1622164,1622164.0,31594567.21276596,62890956.44336569,9136908.925,1622164.0,23741138.906684984,15940555.642045453,1622164.0,108844943.57861853,1622164.0,2716623.0,1622164.0,87510819.76303792,46244868.8251073
2002,0,8.500628,89.0,1250712,7973858.5,37184253.70297806,142618667.1719408,74890278.83246753,9417042.666666666,11148235.858267717,40081918.89236112,84061698.12451862,108844943.57861853,1250712.0,96116219.25723067,77831515.49917515,87510819.76303792,68890042.66666667
1971,8500000,6.911759,90.0,7500000,43302248.336739436,57526129.45870048,117849904.20057213,74890278.83246753,6482119.983333332,82127616.22328533,46163659.054530315,7283911.583333333,7500000.0,7500000.0,96116219.25723067,7817515.5,7500000.0,7500000.0
2716,43000000,8.889064,84.0,68696770,43302248.336739436,40752716.32847223,58752000.57797027,74890278.83246753,126807366.25,123586064.54534882,82142990.62537879,126807366.25,64141102.66666667,54018473.5,96116219.25723067,56924933.0,87510819.76303792,68696770.0
115,93000000,32.070725,178.0,871368364,871368364.0,198144224.7966684,142552503.94637322,74890278.83246753,318053269.9817579,477549781.05106056,537793871.906287,692341458.0,436035405.4959156,587292789.0,641867357.6999999,543675182.625,282518065.6,46244868.8251073
239,22000000,11.945397,127.0,505000000,43302248.336739436,114657585.93162027,73895239.53982814,74890278.83246753,128084269.57823129,259608526.4733169,323874407.1204867,389881808.5,108844943.57861853,234741771.33333334,96116219.25723067,124411407.25,122094893.7,46244868.8251073
1689,41000000,12.929653,105.0,91636986,43302248.336739436,77428601.5,62890956.44336569,74890278.83246753,92299103.39999999,128365412.79513888,108634837.18316005,102803799.0,84081114.25333333,131800186.0,202043655.5,153927675.25,87510819.76303792,46244868.8251073
1995,67000000,11.845918,101.0,47267001,43302248.336739436,39433070.549815655,71062518.06616098,74890278.83246753,95393592.18097015,46791839.0692402,70050739.80420636,179326931.9,46927629.28571428,71723069.25,69013525.33333333,42980816.333333336,25430511.0,46244868.8251073
2078,0,1.228145,98.0,1501785,43302248.336739436,44400984.132495165,90001041.10864711,74890278.83246753,73891072.79166667,62385415.98958333,47210792.429292925,84061698.12451862,78382433.0,924041.0,175806594.0,77831515.49917515,87510819.76303792,1501785.0
1867,125000000,33.704935,110.0,407778013,43302248.336739436,206347727.68962106,117849904.20057212,74890278.83246753,257574960.46376812,147655222.775,350812945.06659544,244604823.3125,344629130.40000004,210106395.5,330232532.0190477,376363339.2,381638494.6923077,46244868.8251073
2630,0,14.657754,89.0,32709423,32709423.0,111842140.92621863,104468461.13939327,74890278.83246753,308194995.1052632,11148235.858267717,75506285.64094612,32709423.0,108844943.57861853,50341397.4,96116219.25723067,77831515.49917515,45377359.166666664,32709423.0
2892,35000000,10.169411,103.0,28128670,28128670.0,45560959.07879438,75969861.36493236,74890278.83246753,67278388.89233954,111444551.42648809,52561579.91568627,19798585.5,108844943.57861853,28128670.0,96116219.25723067,77831515.49917515,104614383.2,28128670.0
1118,40000000,12.520688,114.0,141069860,43302248.336739436,59149099.47323049,58752000.57797027,74890278.83246753,111181926.48,116159001.85164835,120240441.65291068,126330767.33333333,108844943.57861853,82113489.33333333,112319673.66666667,114736489.83333333,87510819.76303792,46244868.8251073
487,60000000,7.685548,170.0,186883563,43302248.336739436,62007727.91168091,49383988.2651131,74890278.83246753,66077523.45762712,106901503.51183903,172133977.8735246,115472369.8625,215061870.5,76259415.5,131907604.16666666,106620665.8,194645453.72058824,46244868.8251073
2143,2000000,10.650752,128.0,4905000,4905000.0,6942333.333333333,42171481.179487176,74890278.83246753,9843114.9,33300302.068857405,42124109.74558081,4905000.0,8636617.0,6814333.333333333,5272932.444444444,8992504.166666666,20901443.5,46244868.8251073
937,0,0.569463,181.0,14000000,43302248.336739436,112156010.0581908,77460173.5543296,11553333.533333333,14000000.0,66647746.98547676,13051562.546875,12250025.5,108844943.57861853,14000000.0,14000000.0,14000000.0,14000000.0,46244868.8251073
2349,0,2.787833,111.0,5262047,43302248.336739436,20489908.439153437,40961855.01626369,74890278.83246753,78632878.60465117,82966003.14425288,60223552.43828221,84061698.12451862,17823851.5,39146327.4,64092073.5,77831515.49917515,87510819.76303792,46244868.8251073
1286,50000000,14.383185000000001,106.0,41482207,97282654.5,146859862.49730095,86831746.32757382,74890278.83246753,173079468.6579073,92540563.66224054,81113784.05679013,97282654.5,270775101.1875,72243490.75,72132088.66666667,84409253.66666667,88218726.75757575,46244868.8251073
2090,50000000,12.280827,101.0,79958599,43302248.336739436,59576455.42499999,80031713.48233087,74890278.83246753,127823915.36240105,71460153.16163793,104662161.04212762,86298328.30555555,195384720.0,70868059.5,79958599.0,144763896.7,74091338.75,46244868.8251073
1247,11800000,8.364201,118.0,40272135,43302248.336739436,39932403.082882434,49383988.2651131,74890278.83246753,18896690.46732026,51240291.67802558,57942865.01484794,52976228.375,63475928.592320725,13978482.333333334,40272135.0,22883901.14285714,48185064.705882356,46244868.8251073
425,9000000,1.1399489999999999,100.0,706000,43302248.336739436,57261271.66137609,53522944.13050852,74890278.83246753,3832819.9930555555,7935166.357142857,81475326.37083334,84061698.12451862,108844943.57861853,706000.0,96116219.25723067,77831515.49917515,87510819.76303792,706000.0
642,50000000,10.337994,95.0,97437106,43302248.336739436,63425553.728401326,121123791.98482917,74890278.83246753,176824801.87,107876428.29166666,109926338.74524447,79364776.0,108844943.57861853,97437106.0,96116219.25723067,77831515.49917515,44135514.0,97437106.0
844,20000000,5.219666999999999,85.0,27187375,43302248.336739436,101964186.41162394,155606191.08593214,74890278.83246753,27187375.0,203667920.0972222,83974150.5491603,84061698.12451862,108844943.57861853,27187375.0,96116219.25723067,77831515.49917515,87510819.76303792,27187375.0
1174,0,4.6018669999999995,90.0,28281,43302248.336739436,49127224.61111111,30022596.805842604,74890278.83246753,28281.0,11148235.858267717,28281.0,855767.75,28281.0,17726.0,96116219.25723067,28281.0,28281.0,46244868.8251073
2047,2627000,0.662665,120.0,5363000,43302248.336739436,64828382.13669509,47660926.14340874,74890278.83246753,73891072.79166667,82141354.21764706,10613675.44047619,5363000.0,108844943.57861853,5363000.0,38298055.5,3439297.25,7247500.0,46244868.8251073
606,100000,5.113205000000001,193.0,11000000,43302248.336739436,35005858.47081413,42046170.6441758,74890278.83246753,11000000.0,48855058.71282051,10586240.43537415,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2988,0,1.292125,90.0,858591,43302248.336739436,32973532.828273244,87795700.89302656,74890278.83246753,858591.0,54326523.836572744,4606199.506493506,956443.25,108844943.57861853,858591.0,858591.0,858591.0,87510819.76303792,46244868.8251073
1314,33000000,19.628834,112.0,49100000,43302248.336739436,84776376.96428572,98516611.10390647,17297053.666666668,77711795.01515153,147920048.29572144,73277923.85714285,84061698.12451862,108844943.57861853,49100000.0,96116219.25723067,77831515.49917515,87510819.76303792,49100000.0
2751,3000000,10.616859,120.0,14980005,13579416.666666666,31357488.83472112,71033169.8626968,12579222.388888888,14980005.0,46802195.368218236,16134467.916666666,14980005.0,14980005.0,10680363.5,14629857.916666666,12969821.0,8481604.5,46244868.8251073
412,87000000,7.851669,141.0,148336445,43302248.336739436,67651073.30263159,40961855.01626369,74890278.83246753,106827203.62797838,87243198.71666667,120650213.15934063,173975268.92857143,133933995.72,86686197.5,84168222.5,276821736.6,221809160.0,46244868.8251073
2772,0,5.526865,90.0,18564613,43302248.336739436,97766455.74495727,143745084.34616384,74890278.83246753,112140785.36842106,89463182.27682234,51788363.46870749,18564613.0,23645444.38888889,45360057.0,18564613.0,62199584.5,243118931.15789473,46244868.8251073
1309,7000000,13.546984,114.0,3646994,43302248.336739436,55078476.86982571,57480991.83044257,74890278.83246753,27203808.025641024,33758043.85197917,65701820.655555554,84061698.12451862,108844943.57861853,1879495.0,3646994.0,11227278.333333334,3646994.0,46244868.8251073
2835,80000000,8.524847,128.0,266728738,43302248.336739436,76421091.30035067,53886310.991197295,74890278.83246753,152663162.84317377,87025031.34545454,163532229.40482852,252934261.6666667,108844943.57861853,320420222.5,171653824.5,77831515.49917515,87510819.76303792,46244868.8251073
1558,75000000,8.940007000000001,129.0,142400065,196344294.0,79907526.61578947,142618667.1719408,74890278.83246753,153330916.86772293,111911438.22217081,118785974.63446522,120856180.1851852,165145248.26250002,283765984.2,259841737.0,222480658.14285713,104051709.37931034,46244868.8251073
1986,1379375,2.214179,108.0,105097,43302248.336739436,29783501.731182795,40961855.01626369,339961.0,105097.0,37242180.92944445,3825390.875,105097.0,108844943.57861853,105097.0,105097.0,105097.0,87510819.76303792,46244868.8251073
215,20000000,13.132126999999999,105.0,1969193,43302248.336739436,34620949.12702694,57520122.76839483,74890278.83246753,39990271.93333333,27633851.91012701,29039346.703750003,1969193.0,108844943.57861853,1969193.0,1969193.0,14017799.6,87510819.76303792,46244868.8251073
1795,10831173,4.480723,106.0,10654385,43302248.336739436,55248884.61021505,53522944.13050852,74890278.83246753,22367528.462962963,36976319.11913146,52135645.94218156,84061698.12451862,108844943.57861853,9667099.5,17567695.5,77831515.49917515,87510819.76303792,10654385.0
2657,42000000,10.027434,113.0,180274123,43302248.336739436,31917405.056737587,56233655.037743054,74890278.83246753,131961154.50249597,115740376.08518519,154267925.22523555,118700906.6111111,108844943.57861853,180274123.0,96116219.25723067,180274123.0,163385947.0,180274123.0
475,25000000,4.037707,85.0,6500000,6500000.0,182966532.24941176,146635471.4366871,6525915.136363637,6500000.0,99417205.06897436,15707770.718055556,84061698.12451862,108844943.57861853,6500000.0,96116219.25723067,77831515.49917515,87510819.76303792,6500000.0
1315,5000000,15.909181,91.0,6341855,43302248.336739436,122838689.26041667,61748241.6509762,74890278.83246753,45180916.513888896,67321479.23150185,81774996.19008265,40065479.244444445,17603512.2,238416343.5,3387064.5,17637220.666666668,87510819.76303792,46244868.8251073
1184,9000000,7.720692,102.0,8303261,43302248.336739436,64113879.70504264,49383988.2651131,74890278.83246753,11314853.225,57449183.249018475,65244961.97311508,8303261.0,8303261.0,8303261.0,8303261.0,8303261.0,25322220.375,46244868.8251073
1569,70000000,3.062626,101.0,11263966,43302248.336739436,40132178.49258543,80964346.22021997,74890278.83246753,87529108.67032966,11148235.858267717,31645882.58994709,50239588.54545455,108844943.57861853,11263966.0,11263966.0,11263966.0,302083241.1944444,46244868.8251073
2778,45000000,8.079541,100.0,17300889,43302248.336739436,246641137.1814904,142618667.1719408,74890278.83246753,102993480.37016313,149371502.16950276,70960166.8287037,35532596.83333333,17300889.0,59613462.333333336,172455501.66666666,77831515.49917515,87510819.76303792,46244868.8251073
34,0,8.254856,125.0,7171,7171.0,52615755.432432435,55184105.044117644,74890278.83246753,717642.5,13269686.390340907,2765252.0268817204,7171.0,108844943.57861853,429819.98333333334,3533227.0,77831515.49917515,7171.0,710999.5833333334
138,9000000,8.888278,79.0,4350774,43302248.336739436,50011126.4125,62890956.44336569,74890278.83246753,4350774.0,11698389.857142856,19027184.624537036,10449647.333333334,108844943.57861853,4350774.0,96116219.25723067,35412130.25,87510819.76303792,113171134.16666667
712,0,1.8938220000000001,112.0,4385312,43302248.336739436,75859198.01631548,49383988.2651131,74890278.83246753,73891072.79166667,45759357.90099801,56513794.997968405,59040074.0625,108844943.57861853,4385312.0,4385312.0,108204756.8,42784440.5,46244868.8251073
1186,0,2.958988,144.0,810455,43302248.336739436,49370272.84722223,102327468.68494165,16719731.466666667,810455.0,67316177.63434732,16119097.540534422,1407841.25,108844943.57861853,3728683.0,3009147.6111111105,810455.0,15571333.015873015,46244868.8251073
2182,0,7.10005,83.0,43579163,32564187.75,61915525.48863636,61492007.336532034,74890278.83246753,79479045.02747253,103402878.02205881,53224281.203125,32564187.75,108844943.57861853,49589581.5,44994383.0,43579163.0,87510819.76303792,46244868.8251073
2948,0,0.185169,111.0,263635,43302248.336739436,38044575.271028034,44154931.81765135,74890278.83246753,3832819.9930555555,11148235.858267717,46260276.376727596,63078978.0,263635.0,39877365.75,39507183.45,77831515.49917515,87510819.76303792,46244868.8251073
1082,15000000,13.183804,110.0,120207127,120207127.0,78154491.1638889,95306745.45495608,74890278.83246753,104957065.77747253,83748141.22380953,104182384.6955448,98637769.75925927,108844943.57861853,66322375.666666664,115654125.66666667,99455770.375,71538261.78571428,46244868.8251073
1735,40000000,13.043999000000001,118.0,244527583,288263791.5,166717429.38960788,123531552.3704643,74890278.83246753,211023669.38405797,176870732.8291556,208166059.0110817,176961945.125,244901509.01805556,213047792.6,288263791.5,265606863.0,243118931.15789473,46244868.8251073
1206,6000000,10.124544,99.0,50244700,46261032.5,182674797.26513976,116048500.35069746,74890278.83246753,49948563.625,91723920.173176,71512426.87619047,111292124.5,108844943.57861853,33066605.25,46874595.875,157925781.5,28585641.375,46244868.8251073
422,19000000,6.701138,91.0,40996665,40996665.0,76241302.49326146,61748241.6509762,74890278.83246753,73891072.79166667,110620700.7217262,57521608.40740741,39188609.333333336,40996665.0,40996665.0,33717218.0,52233675.0,88218726.75757575,46244868.8251073
2415,0,5.916187,122.0,61801971,43302248.336739436,71161227.025263,50957603.538269766,74890278.83246753,97591318.17805384,59126424.132908024,68035537.42450981,71828923.0,108844943.57861853,88303248.66666667,61801971.0,181422291.0,87510819.76303792,46244868.8251073
502,57000000,11.82081,123.0,52034889,43302248.336739436,33640651.02346932,53886310.991197295,74890278.83246753,91210421.51955782,58488942.857718386,116838556.8599221,84061698.12451862,108844943.57861853,66122250.0,66403203.333333336,106336886.0,52034889.0,46244868.8251073
818,100000,1.522753,90.0,22000000,43302248.336739436,45217596.95387589,53104900.75920353,74890278.83246753,22000000.0,28235029.483072914,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,46244868.8251073
224,49000000,16.628427,127.0,352927224,352927224.0,53058393.461363636,64144021.83683817,74890278.83246753,74818657.04599483,123618316.6087808,240002343.20294997,237722545.44444445,133353712.0,245153174.0,179595553.5,126915592.0,88218726.75757575,46244868.8251073
490,250000,1.9245349999999999,85.0,609524,43302248.336739436,82918483.2967033,73248777.86790149,74890278.83246753,609524.0,54572968.75478935,34039253.755555555,84061698.12451862,108844943.57861853,13978482.333333334,96116219.25723067,77831515.49917515,87510819.76303792,609524.0
24,0,1.323333,92.0,17011,43302248.336739436,29021581.659192577,43430340.62685763,74890278.83246753,17011.0,11148235.858267717,28820430.839006606,17011.0,17011.0,17011.0,96116219.25723067,17011.0,15085236.25,17011.0
2603,0,3.581434,89.0,538000,43302248.336739436,30100860.293144207,53886310.991197295,74890278.83246753,13888011.75,11148235.858267717,57056522.67777778,15101316.0,538000.0,538000.0,538000.0,538000.0,538000.0,46244868.8251073
1598,16000000,9.101896,89.0,66468332,43302248.336739436,77544877.86842105,62890956.44336569,74890278.83246753,124343659.14152543,93653454.94917186,75608617.28622685,206391050.08,53093628.75,66468332.0,108778619.8,35412130.25,135454707.7142857,46244868.8251073
2489,23600000,11.063029,88.0,102391382,43302248.336739436,43546781.21019212,59037530.74374167,74890278.83246753,111158188.76577623,109464904.78759512,101970474.34397322,83181682.2,186279194.11666667,103796142.5,783112979.0,77831515.49917515,87510819.76303792,102391382.0
933,57000000,11.626116,115.0,159055768,43302248.336739436,57818945.00604453,97396686.31036444,74890278.83246753,104957065.77747253,112627000.27460739,135656767.1568428,112909682.2037037,159055768.0,159055768.0,144152371.16666666,43803611.5,153152118.75,46244868.8251073
2896,68000000,14.741992000000002,124.0,71069884,43302248.336739436,141287473.6376634,80031713.48233087,74890278.83246753,78855947.08163266,52100043.00757575,70992603.13154761,49227021.375,108844943.57861853,52954581.25,57592325.75,86534942.0,282518065.6,46244868.8251073
2277,0,10.287127,100.0,37473,1011067.5,68080768.92625938,76588255.14898093,1011067.5,4864598.777777778,132280782.57703817,26904079.590920858,524270.25,108844943.57861853,75608536.66666667,96116219.25723067,37473.0,1011067.5,37473.0
2761,12000000,2.977779,115.0,13380561,43302248.336739436,141452658.66677365,109797422.05384429,70270179.5,13380561.0,13380561.0,53153886.65,13380561.0,108844943.57861853,13380561.0,13380561.0,13380561.0,87510819.76303792,13380561.0
952,25530000,4.5570059999999994,95.0,20080020,43302248.336739436,220211107.53974563,155413978.148278,74890278.83246753,51395748.797101445,78108477.47916667,83126559.89090909,84061698.12451862,108844943.57861853,20080020.0,20080020.0,77831515.49917515,87510819.76303792,46244868.8251073
1620,43000000,10.536255,136.0,80049764,43302248.336739436,79806421.74172185,44154931.81765135,74890278.83246753,79412401.7019774,72836500.31773001,102425409.16868134,72893144.65714285,108844943.57861853,32909134.2,215109910.5,67318174.0,87510819.76303792,46244868.8251073
2789,0,2.520484,88.0,1337274,43302248.336739436,103369434.38051282,128093395.37916501,74890278.83246753,1337274.0,14743458.272710623,25286048.6,1337274.0,1337274.0,1337274.0,1337274.0,1337274.0,1337274.0,46244868.8251073
769,0,6.15698,98.0,2262223,43302248.336739436,49753494.817204304,44154931.81765135,74890278.83246753,2466636.6666666665,45480875.777472526,60352869.56367522,2428326.75,108844943.57861853,2262223.0,96116219.25723067,2262223.0,87510819.76303792,2262223.0
754,4500000,11.578578,104.0,58853106,30830480.0,87853610.62411906,90771868.97154944,74890278.83246753,75881823.47457626,67996134.89261578,52724231.28461539,58853106.0,108844943.57861853,45360057.0,70088980.5,82556553.0,75731776.71428572,34609005.0
1023,0,2.1624950000000003,71.0,44057737,65022984.6,111849596.0,155990616.96124032,29099033.03125,51124147.733333334,11148235.858267717,46644317.25,53905384.866666675,44057737.0,65022984.6,36040650.0,77831515.49917515,87510819.76303792,46244868.8251073
1818,2000000,1.188935,89.0,33700,43302248.336739436,32062304.867322534,36349622.1559712,16740673.782608695,649689.0,7935166.357142857,33700.0,84061698.12451862,108844943.57861853,33700.0,96116219.25723067,77831515.49917515,87510819.76303792,46244868.8251073
901,20000000,11.112153,93.0,16863583,43302248.336739436,104362980.06794272,90001041.10864711,74890278.83246753,34201888.56763285,66401394.29365078,81309317.73590314,20062125.0,18142999.8,16863583.0,16863583.0,100495213.0,15705005.666666666,16863583.0
2771,280000000,37.37942,141.0,1405403694,1462480802.0,187840402.2650064,135214877.0286057,74890278.83246753,624777215.0714287,476760580.2507713,1008042560.2644038,1125786079.25,1022634057.1690476,1462480802.0,96116219.25723067,853201847.0,266209550.2985348,1405403694.0
2820,0,5.976385,90.0,3091922,43302248.336739436,74728426.07966506,58752000.57797027,74890278.83246753,25707234.785714287,7935166.357142857,66591719.43041126,84061698.12451862,108844943.57861853,3091922.0,96116219.25723067,77831515.49917515,87510819.76303792,3091922.0
2136,380000000,27.88772,136.0,1045713802,887241675.3333334,256120606.32271555,142552503.94637322,74890278.83246753,428632294.28508776,391238277.4635233,621652185.8989968,410021807.45454544,765654587.9733332,603978382.0,673875343.4,411712535.5,331688849.3333333,46244868.8251073
719,0,7.477944,76.0,32710894,32710894.0,80399804.75326797,139024604.27763695,74890278.83246753,52328652.120000005,11148235.858267717,77741671.95202383,84061698.12451862,108844943.57861853,32710894.0,32710894.0,77831515.49917515,243118931.15789473,46244868.8251073
701,25000000,7.409178999999999,94.0,38748395,43302248.336739436,103674053.66645782,54351850.29069957,74890278.83246753,77063661.02747253,45365316.45777658,71762428.52410236,139116894.33333334,108844943.57861853,52954581.25,38748395.0,62140097.8,58498021.0,46244868.8251073
267,15000000,15.423538,148.0,56255142,43302248.336739436,56339348.38888889,108851281.10103673,74890278.83246753,41250369.604166664,108468253.31157988,85309233.73216161,84061698.12451862,64378089.22222222,28223133.5,28223133.5,33087178.0,74936075.5,46244868.8251073
2275,60000000,15.037993,99.0,205754447,183390043.5,59576455.42499999,80031713.48233087,74890278.83246753,173818672.96666667,131180065.6540404,170213157.66293105,183641542.05555558,108844943.57861853,205754447.0,185683531.125,205754447.0,87510819.76303792,46244868.8251073
936,0,6.816275999999999,93.0,4215859,43302248.336739436,58162022.609375,62890956.44336569,74890278.83246753,66150064.289115645,69027167.76604578,28372102.195756305,84061698.12451862,108844943.57861853,18607929.5,7607929.5,77831515.49917515,87510819.76303792,46244868.8251073
616,0,3.9366730000000003,110.0,1107542,43302248.336739436,27696055.1,44154931.81765135,74890278.83246753,856310.75,67413421.80214286,39316396.58028138,17989729.4,4732526.259259259,1107542.0,1107542.0,160396043.33333334,87510819.76303792,46244868.8251073
2921,0,0.042036000000000004,92.0,4275,43302248.336739436,41940099.79539914,72911864.07349217,74890278.83246753,11140479.141666666,4297323.938095238,1164598.9736842106,4275.0,1322915.7,4275.0,96116219.25723067,77831515.49917515,87510819.76303792,4275.0
1147,0,6.398905,86.0,161410,43302248.336739436,26753715.149657577,53886310.991197295,74890278.83246753,2652311.75,38444426.179487176,26798073.097222224,161410.0,108844943.57861853,161410.0,96116219.25723067,1992457.75,87510819.76303792,211632.75
79,0,2.6333990000000003,122.0,35610100,43302248.336739436,102581938.21942668,71062518.06616098,74890278.83246753,75494513.52747253,45854343.84668258,42274298.86111112,35610100.0,108844943.57861853,35610100.0,93823241.0,35277039.833333336,35610100.0,46244868.8251073
1204,62000000,7.879924000000001,116.0,127666415,43302248.336739436,68321575.22765268,67092953.983736396,74890278.83246753,98059243.17805384,132638980.28125,114270227.11668634,98619338.9625,108844943.57861853,204275186.33333334,95352143.75,121512500.38461539,127666415.0,46244868.8251073
655,2600000,8.623982,92.0,553198,43302248.336739436,60180006.66090426,94359837.49988511,9136908.925,553198.0,24855778.296569876,2090359.75,553198.0,553198.0,553198.0,96116219.25723067,45235697.333333336,553198.0,553198.0
2794,68000000,42.061481,115.0,217022588,383195451.5,141958861.68421054,62890956.44336569,74890278.83246753,322621460.2282609,206079909.68794686,218285111.34769273,287109502.3333333,217022588.0,383195451.5,96116219.25723067,264667258.66666666,383195451.5,217022588.0
301,11000000,15.750026,96.0,48572000,48572000.0,39730665.49916574,83436904.50178856,74890278.83246753,71605877.69565217,49362176.125,70049147.63957115,48572000.0,161972716.66666666,32580770.0,50123588.75,22486328.0,48572000.0,46244868.8251073
1698,0,5.8603190000000005,132.0,21621000,43302248.336739436,26013259.557594087,55693451.59602032,74890278.83246753,55258575.604444444,53949330.10614592,71983942.3755682,84061698.12451862,108844943.57861853,21326633.5,14803464.5,126915592.0,82013133.57142857,46244868.8251073
1739,0,9.64078,112.0,46434570,43302248.336739436,77544877.86842105,62890956.44336569,74890278.83246753,54945098.14285714,55715567.55,66799323.186965816,95459296.95,46434570.0,76403110.5,46434570.0,80385544.85714285,111225641.55555555,46244868.8251073
2099,120000,5.648187,97.0,182857,43302248.336739436,44468546.033783875,52953678.253308184,17297053.666666668,182857.0,16403848.193939393,213335.44444444444,84061698.12451862,108844943.57861853,182857.0,182857.0,182857.0,5741755.0,46244868.8251073
2146,8000000,9.631158000000001,90.0,22433275,43302248.336739436,91982814.27194805,100085641.1777498,74890278.83246753,106050170.29555556,19105467.416666668,65361940.41785714,84061698.12451862,108844943.57861853,22433275.0,96116219.25723067,26794576.333333332,16115186.5,22433275.0
1641,4600000,4.342418,186.0,25000000,43302248.336739436,95153533.77691777,64537804.6639956,23938687.175,25000000.0,54529247.69222118,29726882.9,25000000.0,108844943.57861853,25000000.0,25000000.0,25000000.0,21000000.0,46244868.8251073
700,40000000,9.420931,102.0,124827316,124827316.0,37977688.43349753,87290330.20141257,74890278.83246753,106525007.7228261,96698146.34429824,137540013.2029231,106985319.0,182721008.2,177062892.33333334,96116219.25723067,216442082.4,115775509.0,124827316.0
10,6000000,4.672036,91.0,18750246,43302248.336739436,37287920.76875,53935722.91399054,74890278.83246753,68454374.4,35560014.6875,115357170.21724205,18750246.0,108844943.57861853,18750246.0,96116219.25723067,18750246.0,87510819.76303792,18750246.0
